OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
ORD01077,2025-08-15,CUST3579,East,Headphones,Electronics,2,3984,7968,Completed,Rahul Mehta
ORD01078,2025-04-15,CUST1514,East,Dress,Clothing,9,1994,17946,Returned,Rahul Mehta
ORD01079,2025-09-17,CUST1320,South,Beverage Set,Food,3,648,1944,Completed,Lakshmi Rao
ORD01080,2025-11-07,CUST2019,North,Desk,Furniture,8,10277,82216,Completed,Neha Gupta
ORD01081,2025-02-10,CUST4895,North,Spice Kit,Food,3,356,1068,Completed,Vijay Kumar
ORD01082,2025-08-10,CUST4114,West,Organic Pack,Food,7,805,5635,Completed,Rohan Desai
ORD01083,2025-11-01,CUST3200,West,Dumbbells,Sports,5,1990,9950,Completed,Rohan Desai
ORD01084,2025-07-12,CUST3302,South,Tablet,Electronics,3,19416,58248,Completed,Lakshmi Rao
ORD01085,2025-01-03,CUST1052,North,Spice Kit,Food,7,397,2779,Returned,Neha Gupta
ORD01086,2025-07-16,CUST3005,North,Yoga Mat,Sports,7,1345,9415,Returned,Amit Sharma
ORD01087,2025-07-17,CUST4818,West,Shoes,Clothing,5,3278,16390,Cancelled,Rohan Desai
ORD01088,2025-09-18,CUST3904,South,Chair,Furniture,7,5658,39606,Cancelled,Lakshmi Rao
ORD01089,2025-09-02,CUST1141,North,Smartphone,Electronics,5,23129,115645,Returned,Amit Sharma
ORD01090,2025-05-11,CUST2013,West,Laptop,Electronics,2,58360,116720,Returned,Rohan Desai
ORD01091,2025-12-28,CUST3400,East,Dumbbells,Sports,7,1882,13174,Completed,Ankit Joshi
ORD01092,2025-06-04,CUST3050,South,Running Shoes,Sports,7,4352,30464,Returned,Lakshmi Rao
ORD01093,2025-02-25,CUST3605,North,Jacket,Clothing,4,2831,11324,Completed,Neha Gupta
ORD01094,2025-01-04,CUST1689,South,Laptop,Electronics,2,60138,120276,Completed,Suresh Babu
ORD01095,2025-12-02,CUST2181,South,Jeans,Clothing,6,1135,6810,Completed,Suresh Babu
ORD01096,2025-04-04,CUST3058,East,Fruit Basket,Food,4,473,1892,Completed,Rahul Mehta
ORD01097,2025-04-09,CUST2062,South,Fruit Basket,Food,2,558,1116,Completed,Suresh Babu
ORD01098,2025-02-13,CUST2547,East,Chair,Furniture,6,4537,27222,Completed,Priya Shah
ORD01099,2025-12-11,CUST4115,East,Laptop,Electronics,5,59837,299185,Completed,Ankit Joshi
ORD01100,2025-01-22,CUST1396,West,Yoga Mat,Sports,7,1260,8820,Returned,Rohan Desai
ORD01101,2025-09-06,CUST2938,North,Cycle Helmet,Sports,6,1489,8934,Cancelled,Neha Gupta
ORD01102,2025-05-03,CUST4854,North,Spice Kit,Food,10,320,3200,Completed,Neha Gupta
ORD01103,2025-02-21,CUST1012,South,Snack Box,Food,1,420,420,Returned,Suresh Babu
ORD01104,2025-12-25,CUST4077,West,Bookshelf,Furniture,10,6429,64290,Cancelled,Kavita Nair
ORD01105,2025-07-31,CUST3704,West,Tablet,Electronics,1,19051,19051,Returned,Kavita Nair
ORD01106,2025-06-16,CUST3776,South,Dress,Clothing,8,1800,14400,Cancelled,Lakshmi Rao
ORD01107,2025-06-28,CUST2752,South,Headphones,Electronics,5,3681,18405,Cancelled,Divya Menon
ORD01108,2025-10-20,CUST4214,East,Shoes,Clothing,2,2926,5852,Completed,Ankit Joshi
ORD01109,2025-08-28,CUST1688,South,Headphones,Electronics,9,3360,30240,Completed,Divya Menon
ORD01110,2025-12-25,CUST1366,East,Organic Pack,Food,3,905,2715,Completed,Priya Shah
ORD01111,2025-05-24,CUST1902,North,Organic Pack,Food,3,904,2712,Completed,Neha Gupta
ORD01112,2025-02-16,CUST4258,North,Dress,Clothing,10,1649,16490,Completed,Vijay Kumar
ORD01113,2025-07-15,CUST3678,South,Jeans,Clothing,5,1114,5570,Completed,Lakshmi Rao
ORD01114,2025-06-24,CUST4033,West,Smartwatch,Electronics,6,7454,44724,Completed,Rohan Desai
ORD01115,2025-10-23,CUST4018,East,Chair,Furniture,10,5169,51690,Cancelled,Priya Shah
ORD01116,2025-06-13,CUST4159,North,Dress,Clothing,10,1885,18850,Completed,Amit Sharma
ORD01117,2025-10-03,CUST4491,South,Table,Furniture,5,8874,44370,Completed,Suresh Babu
ORD01118,2025-03-17,CUST3463,North,T-Shirt,Clothing,10,490,4900,Completed,Vijay Kumar
ORD01119,2025-03-05,CUST2120,South,Shoes,Clothing,5,3228,16140,Completed,Suresh Babu
ORD01120,2025-03-20,CUST4391,West,T-Shirt,Clothing,3,557,1671,Cancelled,Rohan Desai
ORD01121,2025-12-04,CUST4737,West,Smartwatch,Electronics,7,7874,55118,Cancelled,Rohan Desai
ORD01122,2025-07-20,CUST2601,East,Running Shoes,Sports,5,4296,21480,Completed,Ankit Joshi
ORD01123,2025-07-21,CUST1398,West,Desk,Furniture,1,10012,10012,Cancelled,Rohan Desai
ORD01124,2025-12-02,CUST1670,West,Spice Kit,Food,5,393,1965,Completed,Kavita Nair
ORD01125,2025-04-11,CUST4011,East,Desk,Furniture,2,9626,19252,Returned,Rahul Mehta
ORD01126,2025-07-12,CUST4892,South,T-Shirt,Clothing,2,494,988,Completed,Lakshmi Rao
ORD01127,2025-03-02,CUST3111,North,Cycle Helmet,Sports,3,1585,4755,Completed,Amit Sharma
ORD01128,2025-03-02,CUST1986,South,Beverage Set,Food,10,683,6830,Cancelled,Suresh Babu
ORD01129,2025-12-21,CUST4257,East,Spice Kit,Food,5,370,1850,Completed,Rahul Mehta
ORD01130,2025-03-03,CUST1477,East,Headphones,Electronics,9,3346,30114,Completed,Ankit Joshi
ORD01131,2025-09-03,CUST2121,East,Dumbbells,Sports,7,2042,14294,Completed,Priya Shah
ORD01132,2025-06-02,CUST3340,West,Tablet,Electronics,2,19411,38822,Cancelled,Kavita Nair
ORD01133,2025-04-05,CUST2660,East,Fruit Basket,Food,9,547,4923,Completed,Rahul Mehta
ORD01134,2025-09-23,CUST4428,East,T-Shirt,Clothing,3,557,1671,Completed,Rahul Mehta
ORD01135,2025-10-12,CUST2831,North,Laptop,Electronics,3,57407,172221,Completed,Amit Sharma
ORD01136,2025-10-15,CUST2051,East,Laptop,Electronics,9,53605,482445,Returned,Rahul Mehta
ORD01137,2025-08-05,CUST4871,East,Jacket,Clothing,1,2841,2841,Completed,Priya Shah
ORD01138,2025-12-04,CUST3187,South,Dress,Clothing,8,1932,15456,Completed,Suresh Babu
ORD01139,2025-11-07,CUST3204,West,Laptop,Electronics,4,50005,200020,Completed,Sneha Patel
ORD01140,2025-03-10,CUST3466,West,Running Shoes,Sports,5,3728,18640,Completed,Sneha Patel
ORD01141,2025-10-09,CUST2044,North,Snack Box,Food,7,405,2835,Returned,Vijay Kumar
ORD01142,2025-08-06,CUST4851,West,Dumbbells,Sports,2,2114,4228,Completed,Kavita Nair
ORD01143,2025-12-23,CUST3644,West,Desk,Furniture,9,9461,85149,Completed,Sneha Patel
ORD01144,2025-06-11,CUST4226,South,Organic Pack,Food,10,769,7690,Completed,Divya Menon
ORD01145,2025-02-26,CUST3801,South,Tablet,Electronics,2,17832,35664,Completed,Suresh Babu
ORD01146,2025-03-16,CUST4558,West,Chair,Furniture,2,4971,9942,Returned,Rohan Desai
ORD01147,2025-02-23,CUST4206,East,Dress,Clothing,5,1884,9420,Cancelled,Rahul Mehta
ORD01148,2025-09-28,CUST2429,North,Running Shoes,Sports,10,3699,36990,Completed,Neha Gupta
ORD01149,2025-07-19,CUST1740,North,Jump Rope,Sports,10,336,3360,Completed,Vijay Kumar
ORD01150,2025-03-07,CUST2061,East,Dumbbells,Sports,3,1871,5613,Completed,Priya Shah
ORD01151,2025-01-28,CUST4761,North,Dress,Clothing,7,1938,13566,Completed,Neha Gupta
ORD01152,2025-08-28,CUST3057,North,Bookshelf,Furniture,9,6812,61308,Cancelled,Amit Sharma
ORD01153,2025-06-06,CUST3603,East,Bookshelf,Furniture,6,6667,40002,Completed,Rahul Mehta
ORD01154,2025-05-03,CUST4870,East,Dress,Clothing,1,1658,1658,Completed,Priya Shah
ORD01155,2025-01-06,CUST4941,South,Dumbbells,Sports,8,2048,16384,Cancelled,Divya Menon
ORD01156,2025-09-30,CUST3858,East,Organic Pack,Food,10,758,7580,Cancelled,Rahul Mehta
ORD01157,2025-08-06,CUST3877,North,Dress,Clothing,10,1639,16390,Completed,Amit Sharma
ORD01158,2025-12-12,CUST4810,West,T-Shirt,Clothing,6,554,3324,Completed,Sneha Patel
ORD01159,2025-08-05,CUST3029,South,Jacket,Clothing,2,2461,4922,Cancelled,Divya Menon
ORD01160,2025-03-02,CUST2188,North,Beverage Set,Food,5,571,2855,Completed,Vijay Kumar
ORD01161,2025-07-21,CUST1890,North,Yoga Mat,Sports,8,1347,10776,Cancelled,Amit Sharma
ORD01162,2025-07-02,CUST1024,South,Sofa,Furniture,6,23169,139014,Completed,Divya Menon
ORD01163,2025-04-06,CUST2646,North,Laptop,Electronics,7,56265,393855,Completed,Vijay Kumar
ORD01164,2025-03-20,CUST2682,East,Organic Pack,Food,3,873,2619,Completed,Priya Shah
ORD01165,2025-07-22,CUST2533,North,Bookshelf,Furniture,3,6204,18612,Completed,Neha Gupta
ORD01166,2025-12-03,CUST4438,South,Jeans,Clothing,6,1304,7824,Completed,Divya Menon
ORD01167,2025-04-12,CUST1453,West,Chair,Furniture,3,4993,14979,Cancelled,Sneha Patel
ORD01168,2025-03-24,CUST3728,West,Beverage Set,Food,2,603,1206,Completed,Kavita Nair
ORD01169,2025-03-07,CUST2330,South,Cycle Helmet,Sports,3,1391,4173,Completed,Lakshmi Rao
ORD01170,2025-03-06,CUST1637,North,Yoga Mat,Sports,4,1095,4380,Cancelled,Neha Gupta
ORD01171,2025-11-02,CUST4020,East,Spice Kit,Food,5,339,1695,Completed,Priya Shah
ORD01172,2025-05-07,CUST3529,West,Dumbbells,Sports,4,1940,7760,Completed,Rohan Desai
ORD01173,2025-12-25,CUST2013,South,Shoes,Clothing,2,3225,6450,Completed,Lakshmi Rao
ORD01174,2025-04-07,CUST4501,West,T-Shirt,Clothing,3,500,1500,Completed,Sneha Patel
ORD01175,2025-03-16,CUST2746,East,Dumbbells,Sports,2,2232,4464,Completed,Ankit Joshi
ORD01176,2025-06-06,CUST3867,West,Jacket,Clothing,7,2549,17843,Completed,Kavita Nair
ORD01177,2025-01-27,CUST2246,East,Sofa,Furniture,5,28393,141965,Completed,Rahul Mehta
ORD01178,2025-06-13,CUST4666,East,T-Shirt,Clothing,1,456,456,Cancelled,Rahul Mehta
ORD01179,2025-05-27,CUST2933,North,Yoga Mat,Sports,7,1135,7945,Returned,Neha Gupta
ORD01180,2025-06-21,CUST2246,East,Laptop,Electronics,9,60093,540837,Completed,Priya Shah
ORD01181,2025-07-05,CUST4043,North,Jacket,Clothing,4,2615,10460,Completed,Amit Sharma
ORD01182,2025-03-08,CUST3578,East,Smartwatch,Electronics,4,7585,30340,Completed,Rahul Mehta
ORD01183,2025-02-08,CUST4857,North,Bookshelf,Furniture,4,6200,24800,Completed,Amit Sharma
ORD01184,2025-04-09,CUST2712,North,Running Shoes,Sports,6,4048,24288,Completed,Neha Gupta
ORD01185,2025-02-04,CUST2977,South,Jump Rope,Sports,1,282,282,Completed,Lakshmi Rao
ORD01186,2025-05-29,CUST1186,East,Shoes,Clothing,8,3213,25704,Cancelled,Rahul Mehta
ORD01187,2025-03-26,CUST2793,South,Cycle Helmet,Sports,7,1577,11039,Completed,Lakshmi Rao
ORD01188,2025-03-23,CUST3342,West,Yoga Mat,Sports,9,1216,10944,Cancelled,Kavita Nair
ORD01189,2025-05-13,CUST2242,West,Sofa,Furniture,9,23244,209196,Completed,Kavita Nair
ORD01190,2025-05-02,CUST2195,East,Jacket,Clothing,3,2419,7257,Cancelled,Ankit Joshi
ORD01191,2025-05-08,CUST4372,West,Yoga Mat,Sports,1,1274,1274,Completed,Rohan Desai
ORD01192,2025-06-16,CUST1340,North,Shoes,Clothing,10,2921,29210,Returned,Vijay Kumar
ORD01193,2025-01-06,CUST4374,North,Jacket,Clothing,3,2409,7227,Completed,Vijay Kumar
ORD01194,2025-10-26,CUST1435,South,Desk,Furniture,9,8563,77067,Completed,Suresh Babu
ORD01195,2025-05-18,CUST1835,South,Shoes,Clothing,4,3247,12988,Completed,Lakshmi Rao
ORD01196,2025-09-03,CUST1383,South,Shoes,Clothing,3,3311,9933,Completed,Divya Menon
ORD01197,2025-09-09,CUST4863,West,Chair,Furniture,5,4703,23515,Completed,Rohan Desai
ORD01198,2025-12-18,CUST3489,West,Smartphone,Electronics,2,22145,44290,Completed,Kavita Nair
ORD01199,2025-07-26,CUST1410,West,Smartwatch,Electronics,2,7955,15910,Completed,Sneha Patel
ORD01200,2025-11-26,CUST4828,East,Jeans,Clothing,2,1160,2320,Returned,Ankit Joshi
ORD01201,2025-01-07,CUST4245,East,Smartwatch,Electronics,6,8905,53430,Completed,Rahul Mehta
ORD01202,2025-09-03,CUST4111,South,Jacket,Clothing,6,2549,15294,Completed,Divya Menon
ORD01203,2025-12-21,CUST2095,East,Laptop,Electronics,2,56988,113976,Completed,Priya Shah
ORD01204,2025-03-14,CUST1004,West,Smartphone,Electronics,7,21919,153433,Completed,Rohan Desai
ORD01205,2025-04-26,CUST4775,South,Headphones,Electronics,3,4016,12048,Completed,Suresh Babu
ORD01206,2025-07-02,CUST1312,North,Tablet,Electronics,2,20230,40460,Completed,Amit Sharma
ORD01207,2025-08-08,CUST3172,North,Dumbbells,Sports,7,1875,13125,Completed,Neha Gupta
ORD01208,2025-11-16,CUST4348,North,Chair,Furniture,5,5645,28225,Completed,Neha Gupta
ORD01209,2025-12-31,CUST4271,East,Smartphone,Electronics,3,21561,64683,Completed,Ankit Joshi
ORD01210,2025-09-02,CUST4336,East,Smartwatch,Electronics,7,9119,63833,Completed,Rahul Mehta
ORD01211,2025-06-15,CUST1522,West,Beverage Set,Food,6,614,3684,Completed,Rohan Desai
ORD01212,2025-11-05,CUST4250,North,Jeans,Clothing,7,1205,8435,Completed,Vijay Kumar
ORD01213,2025-09-10,CUST3181,West,Organic Pack,Food,10,862,8620,Completed,Kavita Nair
ORD01214,2025-04-23,CUST3879,East,Jacket,Clothing,1,2377,2377,Cancelled,Priya Shah
ORD01215,2025-10-13,CUST2941,West,Laptop,Electronics,6,54461,326766,Cancelled,Sneha Patel
ORD01216,2025-05-31,CUST2885,West,Cycle Helmet,Sports,4,1429,5716,Completed,Kavita Nair
ORD01217,2025-03-12,CUST1480,West,Organic Pack,Food,7,794,5558,Cancelled,Kavita Nair
ORD01218,2025-10-25,CUST1302,South,Dumbbells,Sports,1,1873,1873,Completed,Lakshmi Rao
ORD01219,2025-02-09,CUST1051,South,Jeans,Clothing,8,1303,10424,Cancelled,Divya Menon
ORD01220,2025-06-03,CUST2925,South,Bookshelf,Furniture,1,5830,5830,Completed,Divya Menon
ORD01221,2025-01-17,CUST3474,West,Dumbbells,Sports,1,1998,1998,Completed,Rohan Desai
ORD01222,2025-10-11,CUST3913,North,Jump Rope,Sports,5,323,1615,Completed,Amit Sharma
ORD01223,2025-05-20,CUST4985,East,Cycle Helmet,Sports,3,1628,4884,Completed,Rahul Mehta
ORD01224,2025-04-23,CUST2606,West,Jump Rope,Sports,2,331,662,Completed,Rohan Desai
ORD01225,2025-12-01,CUST3629,South,Snack Box,Food,1,440,440,Cancelled,Lakshmi Rao
ORD01226,2025-05-19,CUST1444,East,Tablet,Electronics,10,19704,197040,Completed,Rahul Mehta
ORD01227,2025-05-25,CUST1666,East,Smartphone,Electronics,10,19860,198600,Returned,Rahul Mehta
ORD01228,2025-10-10,CUST1826,East,Jacket,Clothing,2,2860,5720,Completed,Ankit Joshi
ORD01229,2025-09-05,CUST1187,East,Chair,Furniture,5,4510,22550,Completed,Priya Shah
ORD01230,2025-07-23,CUST3048,West,Bookshelf,Furniture,6,6860,41160,Cancelled,Sneha Patel
ORD01231,2025-06-19,CUST2668,East,Dumbbells,Sports,1,2093,2093,Completed,Ankit Joshi
ORD01232,2025-01-20,CUST2188,West,Shoes,Clothing,2,3363,6726,Completed,Kavita Nair
ORD01233,2025-04-29,CUST4622,West,Jeans,Clothing,9,1234,11106,Cancelled,Kavita Nair
ORD01234,2025-09-25,CUST4810,North,Snack Box,Food,6,389,2334,Completed,Neha Gupta
ORD01235,2025-01-21,CUST4648,South,Jeans,Clothing,10,1262,12620,Returned,Divya Menon
ORD01236,2025-11-18,CUST3037,East,Smartphone,Electronics,5,22809,114045,Returned,Rahul Mehta
ORD01237,2025-09-13,CUST1385,South,Table,Furniture,5,7522,37610,Completed,Suresh Babu
ORD01238,2025-06-30,CUST1365,East,Shoes,Clothing,5,3439,17195,Returned,Priya Shah
ORD01239,2025-11-29,CUST4785,West,Smartwatch,Electronics,8,7279,58232,Cancelled,Rohan Desai
ORD01240,2025-07-29,CUST4510,West,Beverage Set,Food,9,666,5994,Returned,Rohan Desai
ORD01241,2025-02-12,CUST3794,South,Cycle Helmet,Sports,5,1679,8395,Returned,Lakshmi Rao
ORD01242,2025-11-14,CUST3637,East,Dress,Clothing,1,1689,1689,Completed,Priya Shah
ORD01243,2025-03-23,CUST3335,South,Smartphone,Electronics,7,24607,172249,Cancelled,Suresh Babu
ORD01244,2025-08-27,CUST2918,South,Laptop,Electronics,3,59561,178683,Returned,Suresh Babu
ORD01245,2025-08-10,CUST1817,South,Chair,Furniture,6,4928,29568,Cancelled,Lakshmi Rao
ORD01246,2025-12-26,CUST4036,South,Tablet,Electronics,8,16372,130976,Completed,Suresh Babu
ORD01247,2025-03-16,CUST3622,West,Desk,Furniture,1,10322,10322,Cancelled,Sneha Patel
ORD01248,2025-07-05,CUST4234,South,Snack Box,Food,1,381,381,Completed,Divya Menon
ORD01249,2025-08-05,CUST2105,North,T-Shirt,Clothing,3,458,1374,Completed,Neha Gupta
ORD01250,2025-12-31,CUST2849,South,Dumbbells,Sports,5,1892,9460,Completed,Suresh Babu
ORD01251,2025-06-25,CUST4945,North,Jeans,Clothing,6,1362,8172,Completed,Vijay Kumar
ORD01252,2025-12-19,CUST4210,West,Beverage Set,Food,10,598,5980,Completed,Kavita Nair
ORD01253,2025-04-12,CUST1318,West,Sofa,Furniture,1,23440,23440,Completed,Sneha Patel
ORD01254,2025-09-13,CUST4540,North,Headphones,Electronics,5,3605,18025,Completed,Neha Gupta
ORD01255,2025-03-06,CUST3598,South,Yoga Mat,Sports,1,1145,1145,Returned,Suresh Babu
ORD01256,2025-12-23,CUST3236,West,Cycle Helmet,Sports,4,1480,5920,Returned,Kavita Nair
ORD01257,2025-10-23,CUST4912,East,Sofa,Furniture,1,24387,24387,Completed,Rahul Mehta
ORD01258,2025-12-25,CUST3044,South,Spice Kit,Food,6,345,2070,Completed,Divya Menon
ORD01259,2025-06-21,CUST1464,West,Spice Kit,Food,6,330,1980,Completed,Kavita Nair
ORD01260,2025-08-12,CUST2562,North,Beverage Set,Food,10,680,6800,Cancelled,Amit Sharma
ORD01261,2025-02-14,CUST4301,East,Laptop,Electronics,10,62321,623210,Completed,Ankit Joshi
ORD01262,2025-11-16,CUST4797,East,Fruit Basket,Food,10,550,5500,Completed,Priya Shah
ORD01263,2025-04-19,CUST1912,South,Cycle Helmet,Sports,2,1423,2846,Completed,Lakshmi Rao
ORD01264,2025-06-29,CUST4963,South,Spice Kit,Food,1,397,397,Cancelled,Divya Menon
ORD01265,2025-05-26,CUST2096,North,Bookshelf,Furniture,4,5406,21624,Cancelled,Amit Sharma
ORD01266,2025-01-08,CUST1107,West,Desk,Furniture,10,8814,88140,Completed,Kavita Nair
ORD01267,2025-08-09,CUST1990,South,Dress,Clothing,7,1992,13944,Cancelled,Divya Menon
ORD01268,2025-08-08,CUST1527,South,Shoes,Clothing,6,3087,18522,Completed,Lakshmi Rao
ORD01269,2025-12-30,CUST4281,West,Yoga Mat,Sports,10,1315,13150,Cancelled,Kavita Nair
ORD01270,2025-05-14,CUST4429,West,Table,Furniture,2,7386,14772,Completed,Kavita Nair
ORD01271,2025-10-31,CUST1626,East,Jump Rope,Sports,2,312,624,Completed,Ankit Joshi
ORD01272,2025-03-08,CUST2858,North,Jeans,Clothing,4,1169,4676,Completed,Amit Sharma
ORD01273,2025-07-13,CUST4155,North,Tablet,Electronics,2,20407,40814,Completed,Vijay Kumar
ORD01274,2025-10-24,CUST4550,East,Headphones,Electronics,10,3257,32570,Completed,Priya Shah
ORD01275,2025-04-03,CUST1380,East,Beverage Set,Food,4,598,2392,Completed,Rahul Mehta
ORD01276,2025-07-31,CUST1301,South,Smartphone,Electronics,7,21863,153041,Completed,Suresh Babu
ORD01277,2025-03-24,CUST1736,North,Smartphone,Electronics,10,23271,232710,Cancelled,Amit Sharma
ORD01278,2025-06-25,CUST2420,South,Jump Rope,Sports,9,270,2430,Completed,Suresh Babu
ORD01279,2025-03-04,CUST1789,East,Yoga Mat,Sports,9,1233,11097,Completed,Priya Shah
ORD01280,2025-02-28,CUST4680,West,Tablet,Electronics,3,17188,51564,Cancelled,Sneha Patel
ORD01281,2025-05-18,CUST2120,South,T-Shirt,Clothing,6,538,3228,Cancelled,Suresh Babu
ORD01282,2025-09-11,CUST2786,South,Jacket,Clothing,3,2373,7119,Cancelled,Divya Menon
ORD01283,2025-05-24,CUST4939,South,Smartwatch,Electronics,10,7823,78230,Cancelled,Divya Menon
ORD01284,2025-09-07,CUST2775,South,Fruit Basket,Food,5,551,2755,Cancelled,Divya Menon
ORD01285,2025-07-16,CUST2758,West,Running Shoes,Sports,6,4497,26982,Cancelled,Rohan Desai
ORD01286,2025-03-27,CUST4643,East,Running Shoes,Sports,10,4009,40090,Completed,Ankit Joshi
ORD01287,2025-09-29,CUST2442,South,Laptop,Electronics,3,60624,181872,Completed,Lakshmi Rao
ORD01288,2025-07-03,CUST2004,East,Jacket,Clothing,6,2340,14040,Completed,Rahul Mehta
ORD01289,2025-06-13,CUST3819,East,Table,Furniture,8,8334,66672,Completed,Rahul Mehta
ORD01290,2025-10-15,CUST1271,South,Desk,Furniture,4,9286,37144,Completed,Suresh Babu
ORD01291,2025-11-08,CUST4875,East,Cycle Helmet,Sports,7,1469,10283,Completed,Rahul Mehta
ORD01292,2025-01-26,CUST4287,South,Organic Pack,Food,5,804,4020,Completed,Lakshmi Rao
ORD01293,2025-11-04,CUST2338,South,Dress,Clothing,1,1748,1748,Cancelled,Divya Menon
ORD01294,2025-01-03,CUST4734,South,Table,Furniture,7,7274,50918,Completed,Divya Menon
ORD01295,2025-01-21,CUST2381,East,Headphones,Electronics,2,3876,7752,Completed,Priya Shah
ORD01296,2025-05-21,CUST2299,North,Organic Pack,Food,9,874,7866,Completed,Amit Sharma
ORD01297,2025-07-21,CUST2222,South,Organic Pack,Food,6,907,5442,Completed,Lakshmi Rao
ORD01298,2025-01-25,CUST4381,East,T-Shirt,Clothing,6,557,3342,Cancelled,Rahul Mehta
ORD01299,2025-03-29,CUST1360,West,Desk,Furniture,1,10201,10201,Cancelled,Rohan Desai
ORD01300,2025-01-23,CUST1453,East,Chair,Furniture,5,4911,24555,Completed,Priya Shah
ORD01301,2025-05-19,CUST3861,West,Dress,Clothing,8,1673,13384,Completed,Sneha Patel
ORD01302,2025-10-27,CUST4636,South,Organic Pack,Food,9,825,7425,Completed,Divya Menon
ORD01303,2025-09-08,CUST4999,North,Bookshelf,Furniture,4,5537,22148,Completed,Vijay Kumar
ORD01304,2025-02-12,CUST2445,West,T-Shirt,Clothing,2,571,1142,Completed,Sneha Patel
ORD01305,2025-12-10,CUST1885,South,Snack Box,Food,8,370,2960,Completed,Divya Menon
ORD01306,2025-09-28,CUST3105,North,Bookshelf,Furniture,3,6671,20013,Completed,Amit Sharma
ORD01307,2025-04-23,CUST4754,North,Spice Kit,Food,10,359,3590,Cancelled,Amit Sharma
ORD01308,2025-02-05,CUST2138,South,Jacket,Clothing,10,2655,26550,Completed,Lakshmi Rao
ORD01309,2025-02-26,CUST1985,East,Snack Box,Food,5,362,1810,Completed,Priya Shah
ORD01310,2025-06-30,CUST2087,East,Yoga Mat,Sports,6,1209,7254,Completed,Ankit Joshi
ORD01311,2025-08-09,CUST3080,North,Headphones,Electronics,5,3473,17365,Completed,Neha Gupta
ORD01312,2025-08-05,CUST1794,North,Shoes,Clothing,3,3145,9435,Completed,Neha Gupta
ORD01313,2025-09-23,CUST2775,East,Smartphone,Electronics,2,21007,42014,Completed,Rahul Mehta
ORD01314,2025-10-22,CUST2090,West,Smartwatch,Electronics,2,7750,15500,Returned,Kavita Nair
ORD01315,2025-07-27,CUST2605,South,Smartphone,Electronics,5,22523,112615,Completed,Lakshmi Rao
ORD01316,2025-06-27,CUST3608,North,Running Shoes,Sports,1,3694,3694,Completed,Vijay Kumar
ORD01317,2025-11-15,CUST2952,North,Jeans,Clothing,6,1284,7704,Completed,Neha Gupta
ORD01318,2025-08-22,CUST1580,East,Spice Kit,Food,6,316,1896,Returned,Rahul Mehta
ORD01319,2025-03-29,CUST3782,East,Running Shoes,Sports,8,4183,33464,Completed,Rahul Mehta
ORD01320,2025-08-30,CUST1448,East,Smartwatch,Electronics,5,8870,44350,Completed,Rahul Mehta
ORD01321,2025-03-17,CUST4175,East,Tablet,Electronics,6,18236,109416,Cancelled,Ankit Joshi
ORD01322,2025-05-12,CUST3717,South,Sofa,Furniture,8,22584,180672,Completed,Divya Menon
ORD01323,2025-06-20,CUST4651,South,Tablet,Electronics,9,19476,175284,Completed,Suresh Babu
ORD01324,2025-04-23,CUST3700,West,Bookshelf,Furniture,1,5766,5766,Cancelled,Rohan Desai
ORD01325,2025-07-04,CUST1845,East,Shoes,Clothing,2,3424,6848,Cancelled,Ankit Joshi
ORD01326,2025-10-06,CUST4683,South,Dumbbells,Sports,5,2255,11275,Completed,Suresh Babu
ORD01327,2025-07-20,CUST3413,South,Sofa,Furniture,4,22756,91024,Completed,Suresh Babu
ORD01328,2025-11-10,CUST1503,South,Fruit Basket,Food,6,486,2916,Returned,Suresh Babu
ORD01329,2025-12-17,CUST1602,South,Dress,Clothing,5,1900,9500,Cancelled,Suresh Babu
ORD01330,2025-09-07,CUST2180,East,Chair,Furniture,8,4551,36408,Completed,Ankit Joshi
ORD01331,2025-03-05,CUST1217,South,Chair,Furniture,7,4940,34580,Cancelled,Lakshmi Rao
ORD01332,2025-05-09,CUST1564,North,Desk,Furniture,9,8448,76032,Completed,Neha Gupta
ORD01333,2025-03-15,CUST4002,West,Fruit Basket,Food,2,486,972,Completed,Rohan Desai
ORD01334,2025-05-08,CUST4324,South,Spice Kit,Food,2,393,786,Returned,Divya Menon
ORD01335,2025-06-09,CUST1709,South,Desk,Furniture,3,9637,28911,Completed,Lakshmi Rao
ORD01336,2025-08-02,CUST3270,West,Sofa,Furniture,2,24358,48716,Returned,Rohan Desai
ORD01337,2025-10-07,CUST1751,South,Organic Pack,Food,3,825,2475,Cancelled,Divya Menon
ORD01338,2025-12-17,CUST3918,North,Beverage Set,Food,7,609,4263,Returned,Neha Gupta
ORD01339,2025-01-15,CUST4737,East,Organic Pack,Food,3,843,2529,Completed,Rahul Mehta
ORD01340,2025-10-25,CUST3097,North,Dress,Clothing,9,2024,18216,Cancelled,Amit Sharma
ORD01341,2025-07-21,CUST1515,South,Headphones,Electronics,9,3552,31968,Completed,Lakshmi Rao
ORD01342,2025-05-19,CUST4399,East,Desk,Furniture,2,9949,19898,Completed,Ankit Joshi
ORD01343,2025-06-19,CUST4540,East,Smartwatch,Electronics,9,8678,78102,Completed,Rahul Mehta
ORD01344,2025-09-22,CUST1590,South,Jeans,Clothing,3,1170,3510,Completed,Lakshmi Rao
ORD01345,2025-09-06,CUST3554,West,Laptop,Electronics,1,51604,51604,Returned,Kavita Nair
